time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity
0.06,-0.00014125578633,9.00078711718,0.0687371639647,0.0157509768329,0.00494711454281,0.0,-0.00785054167758,0.0218686564215,2.28962127146,0.253199539395,-0.242464890907,0.0
0.06,-0.00014125578633,9.00078711718,0.0687371639647,0.0157509768329,0.00494711454281,0.0,-0.00785054167758,0.0218686564215,2.28962127146,0.253199539395,-0.242464890907,0.0
0.12000000000000001,-0.000875363124698,9.00379925703,0.274556138617,0.040328519087,6.2750880019,0.0,-0.0118161098468,0.088039910906,4.56468120389,0.437891574511,-0.414960997394,0.0
0.12000000000000001,-0.000875363124698,9.00379925703,0.274556138617,0.040328519087,6.2750880019,0.0,-0.0118161098468,0.088039910906,4.56468120389,0.437891574511,-0.414960997394,0.0
0.18,-0.000505295952057,9.01293693243,0.615925197278,0.0678309078939,6.24967885842,0.0,0.0344735908218,0.227348097268,6.80312379628,0.482579140531,-0.451684351203,0.0
0.18,-0.000505295952057,9.01293693243,0.615925197278,0.0678309078939,6.24967885842,0.0,0.0344735908218,0.227348097268,6.80312379628,0.482579140531,-0.451684351203,0.0
0.23999999999999996,0.00475453762041,9.03263683891,1.08918937701,0.0967917665382,6.22255327114,0.0,0.151276287676,0.4399195589,8.95679908976,0.482883040433,-0.45292020264,0.0
0.23999999999999996,0.00475453762041,9.03263683891,1.08918937701,0.0967917665382,6.22255327114,0.0,0.151276287676,0.4399195589,8.95679908976,0.482883040433,-0.45292020264,0.0
0.3,0.019062597014,9.06715005553,1.68827247094,0.12570991774,6.19539501337,0.0,0.33503881859,0.719824162683,10.9935857482,0.480083899846,-0.452080527885,0.0
0.3,0.019062597014,9.06715005553,1.68827247094,0.12570991774,6.19539501337,0.0,0.33503881859,0.719824162683,10.9935857482,0.480083899846,-0.452080527885,0.0
0.36000000000000004,0.0462082426049,9.12023465116,2.40551392439,0.154466325866,6.16830445303,0.0,0.577938204876,1.05744366624,12.8928663126,0.477608315774,-0.450394976744,0.0
0.36000000000000004,0.0462082426049,9.12023465116,2.40551392439,0.154466325866,6.16830445303,0.0,0.577938204876,1.05744366624,12.8928663126,0.477608315774,-0.450394976744,0.0
0.4200000000000001,0.0894771864788,9.19504072887,3.23221460252,0.183073308776,6.14128205501,0.0,0.871142661388,1.44231020712,14.6406538779,0.47508637966,-0.450330150243,0.0
0.4200000000000001,0.0894771864788,9.19504072887,3.23221460252,0.183073308776,6.14128205501,0.0,0.871142661388,1.44231020712,14.6406538779,0.47508637966,-0.450330150243,0.0
0.48000000000000015,0.151618907099,9.29408913683,4.15903417028,0.2115315752,6.11429036879,0.0,1.20572726059,1.8640068174,16.2295002145,0.472699548492,-0.44894358532,0.0
0.48000000000000015,0.151618907099,9.29408913683,4.15903417028,0.2115315752,6.11429036879,0.0,1.20572726059,1.8640068174,16.2295002145,0.472699548492,-0.44894358532,0.0
0.5400000000000001,0.234854606156,9.41929010778,5.17635511883,0.239856256259,6.08737100491,0.0,1.57303483934,2.31267656629,17.6575060804,0.470810299294,-0.448089287532,0.0
0.5400000000000001,0.234854606156,9.41929010778,5.17635511883,0.239856256259,6.08737100491,0.0,1.57303483934,2.31267656629,17.6575060804,0.470810299294,-0.448089287532,0.0
0.6000000000000002,0.340907017524,9.57199500064,6.27460780398,0.268077069495,6.06050631249,0.0,1.96518595592,2.77960189158,18.928007878,0.46940742422,-0.447067352915,0.0
0.6000000000000002,0.340907017524,9.57199500064,6.27460780398,0.268077069495,6.06050631249,0.0,1.96518595592,2.77960189158,18.928007878,0.46940742422,-0.447067352915,0.0
0.6600000000000003,0.47105507325,9.75306974896,7.44453544495,0.296196518517,6.03372410987,0.0,2.37528324686,3.25734045091,20.0479410825,0.467120111683,-0.445015709165,0.0
0.6600000000000003,0.47105507325,9.75306974896,7.44453544495,0.296196518517,6.03372410987,0.0,2.37528324686,3.25734045091,20.0479410825,0.467120111683,-0.445015709165,0.0
0.7200000000000003,0.626197418182,9.96297573596,8.67738926513,0.324185506513,6.00704957485,0.0,2.79755492545,3.73984200502,21.0271445939,0.465183053259,-0.443712771893,0.0
0.7200000000000003,0.626197418182,9.96297573596,8.67738926513,0.324185506513,6.00704957485,0.0,2.79755492545,3.73984200502,21.0271445939,0.465183053259,-0.443712771893,0.0
0.7800000000000004,0.806920385729,10.2018503355,9.96506142655,0.352068569872,5.98041231994,0.0,3.22738352851,4.22236242814,21.8770050347,0.463774247923,-0.444439774245,0.0
0.7800000000000004,0.806920385729,10.2018503355,9.96506142655,0.352068569872,5.98041231994,0.0,3.22738352851,4.22236242814,21.8770050347,0.463774247923,-0.444439774245,0.0
0.8400000000000004,1.01357274956,10.4695879738,11.3001627592,0.379843118152,5.95373754328,0.0,3.66145767653,4.70152423198,22.6099742385,0.461127509891,-0.444859694858,0.0
0.8400000000000004,1.01357274956,10.4695879738,11.3001627592,0.379843118152,5.95373754328,0.0,3.66145767653,4.70152423198,22.6099742385,0.461127509891,-0.444859694858,0.0
0.9000000000000005,1.24633508062,10.7659118684,12.6760541993,0.407447490533,5.92702888025,0.0,4.09743562967,5.17495788351,23.2385176586,0.457884433965,-0.445717729812,0.0
0.9000000000000005,1.24633508062,10.7659118684,12.6760541993,0.407447490533,5.92702888025,0.0,4.09743562967,5.17495788351,23.2385176586,0.457884433965,-0.445717729812,0.0
0.9600000000000005,1.50527322161,11.0904303631,14.086837655,0.43485102504,5.90024884036,0.0,4.53382072045,5.64118478754,23.7748029823,0.454310698998,-0.447591034755,0.0
